,date,province,avg_temp,min_temp,max_temp,day_rain,max_wind,avg_wind,avg_humi,day_sun
831,2020-03-08,Seoul,9.3,2.3,16.9,0.0,4.6,1.6,43.8,10.7
832,2020-03-08,Ulsan,8.7,4.2,14.7,0.0,5.3,2.2,76.3,10.5
833,2020-03-09,Busan,11.0,7.4,15.2,11.0,4.3,2.2,79.5,0.0
834,2020-03-09,Chungcheongbuk-do,8.9,-0.9,16.8,0.2,3.2,0.9,59.6,6.5
835,2020-03-09,Chungcheongnam-do,8.7,-0.7,16.6,1.1,2.6,0.9,66.0,4.5
836,2020-03-09,Daegu,9.1,1.6,15.1,3.0,3.8,1.5,83.4,4.9
837,2020-03-09,Daejeon,10.0,3.0,16.1,1.6,2.7,1.0,68.4,4.8
838,2020-03-09,Gangwon-do,10.1,2.8,16.2,0.0,3.1,1.1,70.4,5.6
839,2020-03-09,Gwangju,9.4,5.1,13.9,4.5,5.0,1.6,84.3,0.3
840,2020-03-09,Gyeonggi-do,9.5,1.2,16.6,0.2,3.1,1.2,72.4,5.0
841,2020-03-09,Gyeongsangbuk-do,8.8,1.7,14.9,2.2,2.2,0.7,85.4,3.4
842,2020-03-09,Gyeongsangnam-do,9.6,3.7,14.5,8.2,3.8,1.5,80.8,0.0
843,2020-03-09,Incheon,9.4,4.6,14.9,0.0,6.1,2.0,52.5,6.4
844,2020-03-09,Jeju-do,13.1,11.3,14.6,25.3,6.0,2.7,80.9,0.0
845,2020-03-09,Jeollabuk-do,9.4,3.7,14.7,0.9,2.3,1.1,68.9,2.0
846,2020-03-09,Jeollanam-do,10.2,7.5,11.9,10.6,8.9,5.2,83.3,0.0
847,2020-03-09,Sejong,9.4,2.5,16.0,1.1,2.4,0.8,58.9,5.2
848,2020-03-09,Seoul,11.1,4.8,17.6,0.0,4.5,1.8,37.6,7.1
849,2020-03-09,Ulsan,9.3,3.8,13.8,5.4,2.9,1.2,89.6,0.0
850,2020-03-10,Busan,9.9,7.3,12.1,13.9,6.5,0.0,83.6,0.0
851,2020-03-10,Chungcheongbuk-do,6.6,3.2,8.8,12.7,4.9,1.8,88.5,0.0
852,2020-03-10,Chungcheongnam-do,6.4,2.5,8.0,7.6,4.8,2.1,87.1,0.0
853,2020-03-10,Daegu,9.0,5.8,10.7,10.0,6.6,2.9,90.9,0.0
854,2020-03-10,Daejeon,6.8,3.3,9.2,8.8,3.7,1.8,86.3,0.0
855,2020-03-10,Gangwon-do,8.1,6.0,10.6,17.3,3.6,1.7,93.0,0.0
856,2020-03-10,Gwangju,6.7,4.2,9.8,7.1,4.0,1.4,86.3,0.0
857,2020-03-10,Gyeonggi-do,6.6,3.9,8.9,7.3,5.7,2.9,92.1,0.0
858,2020-03-10,Gyeongsangbuk-do,8.4,5.0,10.4,9.1,4.0,1.5,91.0,0.1
859,2020-03-10,Gyeongsangnam-do,9.3,6.7,11.0,13.0,5.6,2.4,85.3,0.0
860,2020-03-10,Incheon,6.3,3.7,9.5,6.1,9.1,5.0,78.1,0.2
861,2020-03-10,Jeju-do,9.6,7.7,13.4,21.5,10.4,6.2,79.9,0.0
862,2020-03-10,Jeollabuk-do,6.4,3.9,9.8,8.3,6.2,2.8,84.4,0.0
863,2020-03-10,Jeollanam-do,8.8,4.7,10.8,5.9,15.2,6.3,78.3,1.2
864,2020-03-10,Sejong,6.2,3.2,8.8,6.3,3.2,1.7,80.9,0.0
865,2020-03-10,Seoul,6.4,3.2,10.8,11.8,5.3,2.8,78.4,0.0
866,2020-03-10,Ulsan,9.9,7.7,11.1,19.3,4.9,2.6,87.3,0.0
867,2020-03-11,Busan,7.8,3.6,13.5,0.0,6.8,3.3,37.0,11.3
868,2020-03-11,Chungcheongbuk-do,3.3,-1.2,8.4,0.0,6.3,2.8,54.1,10.8
869,2020-03-11,Chungcheongnam-do,3.4,-1.3,8.0,0.0,5.6,2.2,55.6,11.2
870,2020-03-11,Daegu,6.4,2.9,11.2,0.0,7.6,4.5,48.1,11.1
871,2020-03-11,Daejeon,4.8,0.7,10.2,0.0,5.8,2.3,47.4,11.1
872,2020-03-11,Gangwon-do,6.6,3.1,10.8,0.0,5.7,3.3,39.9,10.9
873,2020-03-11,Gwangju,5.6,2.7,9.7,0.0,5.6,2.0,43.6,10.8
874,2020-03-11,Gyeonggi-do,3.5,0.4,7.3,0.0,6.2,3.1,67.5,11.3
875,2020-03-11,Gyeongsangbuk-do,6.0,1.3,11.2,0.0,3.9,2.5,44.6,9.5
876,2020-03-11,Gyeongsangnam-do,6.9,2.6,12.8,0.0,6.4,3.1,39.6,11.1
877,2020-03-11,Incheon,3.8,1.3,6.9,0.0,7.7,4.6,47.5,11.3
878,2020-03-11,Jeju-do,8.4,5.5,11.1,0.0,8.7,4.7,49.1,10.7
879,2020-03-11,Jeollabuk-do,4.6,1.3,9.1,0.0,6.6,3.0,51.6,11.0
880,2020-03-11,Jeollanam-do,6.5,3.4,10.8,0.0,10.4,6.5,38.6,11.0
881,2020-03-11,Sejong,4.7,0.8,9.1,0.0,6.1,2.2,41.5,9.9
882,2020-03-11,Seoul,3.8,0.0,8.3,0.0,5.5,3.3,41.8,11.2
883,2020-03-11,Ulsan,6.6,2.9,11.4,0.0,4.7,3.2,36.6,11.2
884,2020-03-12,Busan,9.5,3.6,14.5,0.0,9.5,4.1,39.5,11.1
885,2020-03-12,Chungcheongbuk-do,4.9,-4.1,15.0,0.0,5.1,1.3,54.3,10.6
886,2020-03-12,Chungcheongnam-do,5.0,-4.4,15.4,0.0,4.5,1.3,55.9,10.9
887,2020-03-12,Daegu,8.3,-0.9,17.1,0.0,5.0,1.7,48.1,10.8
888,2020-03-12,Daejeon,7.0,-1.6,16.2,0.0,3.9,1.4,48.0,10.9
889,2020-03-12,Gangwon-do,11.3,5.4,16.4,0.0,5.5,3.6,26.3,10.6
890,2020-03-12,Gwangju,7.5,-0.6,17.0,0.0,5.7,1.5,46.9,10.7
891,2020-03-12,Gyeonggi-do,6.5,-1.0,14.1,0.0,6.3,2.2,68.6,10.8
892,2020-03-12,Gyeongsangbuk-do,7.3,-1.7,16.9,0.0,2.0,0.8,49.8,9.5
893,2020-03-12,Gyeongsangnam-do,8.4,1.4,16.8,0.0,4.5,1.9,40.4,10.8
894,2020-03-12,Incheon,6.7,2.3,11.4,0.0,5.7,3.7,60.5,8.1
895,2020-03-12,Jeju-do,9.4,3.8,13.7,0.0,3.2,2.0,58.9,9.9
896,2020-03-12,Jeollabuk-do,7.0,-0.9,16.7,0.0,4.2,1.8,51.9,10.6
897,2020-03-12,Jeollanam-do,7.8,2.2,12.7,0.0,7.5,2.9,56.3,10.6
898,2020-03-12,Sejong,6.3,-2.0,15.0,0.0,4.0,1.3,41.3,9.9
899,2020-03-12,Seoul,6.8,0.2,13.3,0.0,5.4,2.5,49.8,8.1
900,2020-03-12,Ulsan,9.3,2.2,16.5,0.0,4.2,2.3,28.8,11.0
901,2020-03-13,Busan,11.6,8.5,17.0,0.0,6.4,3.3,48.5,8.3
902,2020-03-13,Chungcheongbuk-do,5.7,-1.4,11.9,0.0,4.8,1.8,50.5,7.7
903,2020-03-13,Chungcheongnam-do,5.0,0.6,10.5,0.0,4.5,1.9,51.9,6.0
904,2020-03-13,Daegu,9.4,3.8,15.4,0.0,4.7,2.4,47.0,5.5
905,2020-03-13,Daejeon,6.6,0.9,12.4,0.0,4.8,1.7,48.6,7.1
906,2020-03-13,Gangwon-do,8.0,1.5,14.2,0.0,5.5,2.9,48.6,5.3
907,2020-03-13,Gwangju,8.0,3.9,14.4,0.0,3.9,1.3,45.0,7.8
908,2020-03-13,Gyeonggi-do,5.4,0.3,9.7,0.1,6.3,3.2,61.6,7.9
909,2020-03-13,Gyeongsangbuk-do,8.9,3.8,15.4,0.0,2.7,1.6,40.3,6.5
910,2020-03-13,Gyeongsangnam-do,10.3,4.9,17.2,0.0,4.9,1.8,47.6,8.3
911,2020-03-13,Incheon,4.2,0.2,7.3,0.0,7.9,5.2,45.0,9.6
912,2020-03-13,Jeju-do,11.2,8.2,14.5,0.0,5.7,2.7,56.8,3.7
913,2020-03-13,Jeollabuk-do,6.4,2.0,13.5,0.0,5.6,2.2,54.8,7.0
914,2020-03-13,Jeollanam-do,10.7,7.6,16.3,0.0,13.9,4.1,46.8,8.9
915,2020-03-13,Sejong,5.6,1.1,11.3,0.0,4.8,2.2,42.4,6.0
916,2020-03-13,Seoul,4.9,-0.1,8.7,0.5,5.4,3.3,41.0,9.7
917,2020-03-13,Ulsan,10.6,4.4,17.1,0.0,4.1,2.1,50.6,7.6
918,2020-03-14,Busan,8.2,4.7,12.0,0.0,6.5,3.1,21.0,10.9
919,2020-03-14,Chungcheongbuk-do,4.0,-4.5,10.3,0.0,5.3,2.2,46.5,10.0
920,2020-03-14,Chungcheongnam-do,4.3,-4.0,10.7,0.0,6.1,2.3,51.6,10.6
921,2020-03-14,Daegu,6.5,1.6,11.5,0.0,6.9,4.6,37.3,10.9
922,2020-03-14,Daejeon,4.7,-2.2,11.7,0.0,4.5,1.7,50.5,11.3
923,2020-03-14,Gangwon-do,6.5,0.7,12.6,0.0,5.2,2.8,34.4,10.8
924,2020-03-14,Gwangju,5.9,0.3,10.9,0.0,4.8,2.3,43.3,10.9
925,2020-03-14,Gyeonggi-do,3.9,-2.9,8.9,0.0,6.4,3.0,73.0,11.0
926,2020-03-14,Gyeongsangbuk-do,6.5,1.0,11.7,0.0,3.5,2.2,33.1,9.7
927,2020-03-14,Gyeongsangnam-do,7.4,3.4,11.9,0.0,7.2,3.4,22.8,10.5
928,2020-03-14,Incheon,4.0,-1.3,7.8,0.0,7.5,3.8,58.6,11.2
929,2020-03-14,Jeju-do,8.4,5.9,10.6,0.0,7.0,4.8,48.6,7.0
930,2020-03-14,Jeollabuk-do,5.0,-0.9,9.7,0.0,5.8,2.3,53.3,11.1
931,2020-03-14,Jeollanam-do,6.7,2.3,10.8,0.0,12.9,7.7,33.8,11.0
932,2020-03-14,Sejong,4.7,-2.5,10.9,0.0,4.3,1.9,43.6,10.0
933,2020-03-14,Seoul,3.6,-2.7,8.6,0.0,6.8,3.0,48.1,10.0
934,2020-03-14,Ulsan,7.0,2.9,11.0,0.0,5.2,2.8,25.8,10.5
935,2020-03-15,Busan,7.7,2.9,12.7,0.0,11.2,5.3,39.6,8.7
936,2020-03-15,Chungcheongbuk-do,4.1,1.0,10.0,0.0,7.7,3.1,54.3,5.5
937,2020-03-15,Chungcheongnam-do,3.5,-1.9,10.4,0.0,8.6,2.6,59.0,6.0
938,2020-03-15,Daegu,6.2,1.6,12.2,0.0,10.0,4.0,48.4,8.3
939,2020-03-15,Daejeon,5.4,0.8,12.4,0.0,7.0,3.1,51.6,9.6
940,2020-03-15,Gangwon-do,4.6,0.6,10.4,6.9,5.7,3.1,60.5,5.4
941,2020-03-15,Gwangju,7.0,2.6,13.0,0.0,7.2,2.8,50.5,10.5
942,2020-03-15,Gyeonggi-do,4.5,1.0,9.4,0.0,9.7,4.1,68.3,8.8
943,2020-03-15,Gyeongsangbuk-do,6.7,1.5,12.4,0.0,5.6,2.3,43.6,7.5
944,2020-03-15,Gyeongsangnam-do,6.6,1.7,12.9,0.0,11.4,4.0,41.6,8.0
945,2020-03-15,Incheon,4.6,1.1,7.6,0.0,12.2,6.4,50.4,9.4
946,2020-03-15,Jeju-do,11.1,6.8,15.3,0.0,9.8,6.5,50.8,10.6
947,2020-03-15,Jeollabuk-do,6.0,1.6,13.0,0.0,8.6,4.2,51.1,8.8
948,2020-03-15,Jeollanam-do,8.2,3.1,13.6,0.0,14.7,6.9,42.4,10.0
949,2020-03-15,Sejong,4.8,1.1,11.9,0.0,6.2,2.6,48.0,8.7
950,2020-03-15,Seoul,4.0,0.2,8.5,0.0,7.8,3.6,48.3,8.5
951,2020-03-15,Ulsan,6.6,2.9,12.2,0.3,5.7,2.7,40.4,7.6
952,2020-03-16,Busan,6.6,1.1,11.8,0.0,7.7,4.7,43.0,11.2
953,2020-03-16,Chungcheongbuk-do,3.1,-4.1,10.6,0.0,4.2,1.4,53.5,10.9
954,2020-03-16,Chungcheongnam-do,3.2,-3.3,10.7,0.0,4.1,1.4,51.3,11.3
955,2020-03-16,Daegu,6.4,0.8,12.1,0.0,5.2,2.5,47.1,11.4
956,2020-03-16,Daejeon,4.4,-1.8,11.2,0.0,4.2,1.6,48.4,11.3
957,2020-03-16,Gangwon-do,5.6,0.2,10.8,5.3,7.8,3.1,54.4,10.1
958,2020-03-16,Gwangju,5.4,0.2,12.5,0.0,4.5,1.8,43.6,10.2
959,2020-03-16,Gyeonggi-do,3.3,-2.4,9.5,0.0,5.2,2.1,69.6,11.4
960,2020-03-16,Gyeongsangbuk-do,6.2,0.5,12.6,0.0,3.0,1.6,41.6,9.9
961,2020-03-16,Gyeongsangnam-do,5.7,-0.5,12.1,0.0,5.0,2.7,43.1,10.9
962,2020-03-16,Incheon,3.0,-1.9,7.0,0.0,8.0,3.5,54.1,11.5
963,2020-03-16,Jeju-do,7.3,4.6,10.6,0.0,8.6,3.7,53.5,8.8
964,2020-03-16,Jeollabuk-do,4.5,-0.8,11.3,0.0,4.6,1.7,50.9,11.0
965,2020-03-16,Jeollanam-do,6.0,1.3,10.6,0.0,10.0,4.8,45.1,10.7
966,2020-03-16,Sejong,4.2,-1.8,10.6,0.0,4.2,1.7,44.3,10.1
967,2020-03-16,Seoul,3.6,-2.1,9.1,0.0,5.2,2.8,42.4,11.3
968,2020-03-16,Ulsan,5.9,0.1,11.8,0.0,4.7,2.9,45.9,11.3
969,2020-03-17,Busan,11.1,6.0,15.9,0.0,11.4,6.0,48.1,10.8
970,2020-03-17,Chungcheongbuk-do,4.4,-2.0,10.7,0.0,3.0,0.8,74.8,1.1
971,2020-03-17,Chungcheongnam-do,4.2,-3.1,12.7,0.0,5.7,1.2,78.9,2.4
972,2020-03-17,Daegu,10.5,1.1,18.6,0.0,6.7,2.6,53.6,10.1
973,2020-03-17,Daejeon,7.8,2.6,12.8,0.0,4.3,2.2,72.6,5.6
974,2020-03-17,Gangwon-do,8.2,4.8,11.6,0.1,7.3,4.4,57.3,9.0
975,2020-03-17,Gwangju,9.2,1.6,18.1,0.0,7.9,2.2,63.4,10.6
976,2020-03-17,Gyeonggi-do,5.9,1.5,12.8,0.0,5.2,2.1,83.9,4.7
977,2020-03-17,Gyeongsangbuk-do,8.5,-0.5,17.1,0.0,3.7,1.3,57.9,6.8
978,2020-03-17,Gyeongsangnam-do,10.4,3.1,15.8,0.0,5.8,2.3,49.8,10.7
979,2020-03-17,Incheon,6.6,4.1,10.2,0.0,6.3,3.6,76.0,5.6
980,2020-03-17,Jeju-do,13.0,6.2,19.8,0.0,6.7,3.6,51.8,10.0
981,2020-03-17,Jeollabuk-do,8.3,0.7,15.7,0.0,7.2,2.8,65.6,9.1
982,2020-03-17,Jeollanam-do,10.3,3.9,17.0,0.0,10.6,5.2,54.8,10.7
983,2020-03-17,Sejong,6.5,0.7,12.1,0.0,3.3,1.4,70.6,1.0
984,2020-03-17,Seoul,6.6,3.1,12.3,0.0,5.2,2.1,65.8,4.2
985,2020-03-17,Ulsan,11.2,2.6,18.7,0.0,4.7,2.1,46.6,10.6
986,2020-03-18,Busan,12.2,7.7,17.3,0.0,6.8,3.7,50.0,11.4
987,2020-03-18,Chungcheongbuk-do,7.7,-2.0,17.8,0.0,4.0,1.1,56.5,11.0
988,2020-03-18,Chungcheongnam-do,8.2,-1.8,18.4,0.0,3.9,1.0,60.3,8.5
989,2020-03-18,Daegu,11.7,3.3,19.6,0.0,4.5,1.4,50.5,11.3
990,2020-03-18,Daejeon,10.4,2.5,19.2,0.0,3.3,1.1,56.1,9.3
991,2020-03-18,Gangwon-do,13.7,5.6,19.1,0.0,6.2,3.1,33.0,11.0
992,2020-03-18,Gwangju,12.5,6.0,20.6,0.0,4.9,1.7,53.3,10.0
993,2020-03-18,Gyeonggi-do,9.4,-0.9,17.8,0.0,4.4,1.5,63.5,11.1
994,2020-03-18,Gyeongsangbuk-do,10.5,1.8,19.4,0.0,2.2,0.8,54.3,10.2
995,2020-03-18,Gyeongsangnam-do,11.3,4.4,18.2,0.0,6.6,2.2,57.4,10.9
996,2020-03-18,Incheon,9.6,4.1,13.9,0.0,7.4,3.1,57.4,10.7
997,2020-03-18,Jeju-do,14.0,10.1,16.7,0.0,4.2,1.8,69.9,10.4
998,2020-03-18,Jeollabuk-do,12.1,3.4,20.1,0.0,3.2,1.4,50.9,11.3
999,2020-03-18,Jeollanam-do,11.7,6.9,16.2,0.0,5.6,2.4,60.5,10.9
1000,2020-03-18,Sejong,10.5,2.3,18.0,0.0,3.2,1.3,52.4,7.9
1001,2020-03-18,Seoul,10.0,2.7,17.0,0.0,4.4,1.8,45.8,11.1
1002,2020-03-18,Ulsan,12.2,5.1,17.3,0.0,4.7,2.4,42.1,11.4
1003,2020-03-19,Busan,12.6,7.4,18.2,0.0,13.3,6.7,55.1,11.3
1004,2020-03-19,Chungcheongbuk-do,8.4,3.2,15.8,0.0,8.4,4.4,52.1,5.2
1005,2020-03-19,Chungcheongnam-do,10.0,6.1,14.0,0.0,8.9,4.3,51.8,5.6
1006,2020-03-19,Daegu,10.8,6.0,19.4,0.0,10.6,4.4,52.0,10.2
1007,2020-03-19,Daejeon,10.4,6.6,15.4,0.0,6.4,3.2,51.9,8.1
1008,2020-03-19,Gangwon-do,12.2,6.5,18.6,0.3,10.6,5.2,40.6,7.7
1009,2020-03-19,Gwangju,10.3,6.6,14.3,0.0,6.6,2.5,54.3,8.6
1010,2020-03-19,Gyeonggi-do,8.7,6.6,13.5,0.0,9.7,5.7,71.5,8.2
1011,2020-03-19,Gyeongsangbuk-do,10.4,4.7,19.1,0.0,7.6,3.0,50.8,9.3
1012,2020-03-19,Gyeongsangnam-do,12.7,6.7,19.9,0.0,12.0,4.4,50.6,10.5
1013,2020-03-19,Incheon,8.2,6.7,11.5,0.0,12.2,7.4,63.8,8.8
1014,2020-03-19,Jeju-do,13.9,9.9,21.2,0.0,9.6,4.7,46.3,8.8
1015,2020-03-19,Jeollabuk-do,10.3,6.6,16.1,0.0,9.6,5.1,52.9,8.0
1016,2020-03-19,Jeollanam-do,11.3,7.6,16.6,0.0,16.7,7.1,58.0,10.3
1017,2020-03-19,Sejong,10.2,5.8,14.2,0.0,5.6,3.4,45.5,5.7
1018,2020-03-19,Seoul,9.1,5.8,12.1,0.0,8.2,4.8,49.0,7.7
1019,2020-03-19,Ulsan,13.4,6.8,20.7,0.0,7.1,3.8,45.1,11.1
1020,2020-03-20,Busan,10.4,6.4,14.8,0.0,9.5,5.1,38.8,11.2
1021,2020-03-20,Chungcheongbuk-do,7.9,-0.3,16.3,0.0,5.3,2.1,45.8,11.1
1022,2020-03-20,Chungcheongnam-do,7.9,-0.4,15.9,0.0,5.5,1.8,48.1,11.1
1023,2020-03-20,Daegu,12.0,7.0,18.6,0.0,8.0,3.5,38.6,11.2
1024,2020-03-20,Daejeon,9.6,3.4,15.8,0.0,5.7,2.2,43.9,11.2
1025,2020-03-20,Gangwon-do,11.5,5.7,16.7,0.0,7.3,4.5,29.1,10.6
1026,2020-03-20,Gwangju,10.6,5.4,16.9,0.0,5.5,2.1,32.6,10.9
1027,2020-03-20,Gyeonggi-do,8.7,2.6,14.7,0.0,6.5,2.9,60.6,11.0
1028,2020-03-20,Gyeongsangbuk-do,10.8,5.5,18.1,0.0,4.4,2.3,33.5,10.2
1029,2020-03-20,Gyeongsangnam-do,10.3,4.0,16.8,0.0,5.0,2.4,38.9,10.9
1030,2020-03-20,Incheon,8.4,5.2,11.5,0.0,6.3,3.9,55.9,11.1
1031,2020-03-20,Jeju-do,12.0,7.2,16.0,0.0,6.5,2.9,37.4,10.9
1032,2020-03-20,Jeollabuk-do,9.7,3.9,15.9,0.0,4.9,2.1,44.0,11.0
1033,2020-03-20,Jeollanam-do,10.0,6.4,13.1,0.0,10.0,5.3,43.8,10.6
1034,2020-03-20,Sejong,9.1,2.9,16.3,0.0,3.9,1.6,39.0,10.3
1035,2020-03-20,Seoul,8.8,3.1,14.0,0.0,6.6,3.1,39.6,11.0
1036,2020-03-20,Ulsan,11.6,6.6,17.8,0.0,5.2,3.2,31.0,11.3
1037,2020-03-21,Busan,13.7,9.8,17.9,0.0,9.3,6.6,64.3,10.3
1038,2020-03-21,Chungcheongbuk-do,12.5,0.6,22.0,0.0,4.5,1.2,54.5,7.0
1039,2020-03-21,Chungcheongnam-do,11.9,0.7,22.2,0.0,3.9,1.6,62.6,6.9
1040,2020-03-21,Daegu,15.0,5.2,25.4,0.0,4.0,1.5,54.1,9.9
1041,2020-03-21,Daejeon,14.6,5.6,23.1,0.0,4.8,1.8,55.4,9.6
1042,2020-03-21,Gangwon-do,14.0,10.8,21.0,4.9,8.8,3.6,55.1,10.0
1043,2020-03-21,Gwangju,14.2,6.4,23.3,0.0,6.2,2.2,57.5,10.4
1044,2020-03-21,Gyeonggi-do,11.8,4.4,20.4,0.0,3.9,1.8,75.5,5.7
1045,2020-03-21,Gyeongsangbuk-do,13.5,2.3,23.7,0.0,2.9,1.0,54.9,9.3
1046,2020-03-21,Gyeongsangnam-do,14.1,7.0,21.0,0.0,5.5,1.9,53.1,10.3
1047,2020-03-21,Incheon,10.7,7.7,15.2,0.0,4.7,2.7,72.1,4.3
1048,2020-03-21,Jeju-do,17.4,9.9,22.8,0.0,5.7,2.2,45.0,9.8
1049,2020-03-21,Jeollabuk-do,15.0,7.1,23.7,0.0,4.7,1.7,50.8,9.3
1050,2020-03-21,Jeollanam-do,12.9,7.4,17.6,0.0,8.2,3.2,71.4,10.3
1051,2020-03-21,Sejong,13.2,4.5,21.9,0.0,3.7,1.7,52.4,8.6
1052,2020-03-21,Seoul,12.8,7.9,19.5,0.0,5.1,2.0,56.5,6.1
1053,2020-03-21,Ulsan,15.5,7.1,23.6,0.0,5.1,2.4,44.9,9.9
1054,2020-03-22,Busan,14.1,11.0,17.5,0.0,10.5,4.4,67.5,8.4
1055,2020-03-22,Chungcheongbuk-do,12.2,4.8,19.0,0.0,5.4,2.2,52.4,9.5
1056,2020-03-22,Chungcheongnam-do,11.3,6.8,17.6,0.0,5.6,2.2,56.5,10.4
1057,2020-03-22,Daegu,14.1,7.8,21.7,0.0,7.2,2.8,62.4,10.8
1058,2020-03-22,Daejeon,13.2,7.4,19.9,0.0,4.7,2.0,47.4,11.2
1059,2020-03-22,Gangwon-do,9.8,5.7,13.1,0.0,4.4,2.5,60.5,9.9
1060,2020-03-22,Gwangju,14.6,8.9,21.9,0.0,5.0,1.9,48.4,10.2
1061,2020-03-22,Gyeonggi-do,10.9,5.1,17.2,0.0,6.4,2.8,61.9,11.6
1062,2020-03-22,Gyeongsangbuk-do,15.4,10.5,22.1,0.0,3.8,1.7,43.3,10.5
1063,2020-03-22,Gyeongsangnam-do,14.1,10.8,20.5,0.0,5.4,2.4,67.6,8.8
1064,2020-03-22,Incheon,9.9,5.4,15.0,0.0,7.8,4.7,44.3,11.9
1065,2020-03-22,Jeju-do,14.4,11.3,18.5,1.0,5.1,2.3,71.3,3.6
1066,2020-03-22,Jeollabuk-do,13.4,7.8,21.1,0.0,5.1,2.2,54.1,10.8
1067,2020-03-22,Jeollanam-do,14.4,10.6,19.4,0.0,8.9,3.5,70.8,8.6
1068,2020-03-22,Sejong,12.2,7.2,19.0,0.0,5.9,2.4,44.5,10.3
1069,2020-03-22,Seoul,11.0,6.1,16.5,0.0,5.6,3.0,37.5,11.6
1070,2020-03-22,Ulsan,13.1,9.4,16.7,0.0,5.4,2.7,63.4,9.1
1071,2020-03-23,Busan,12.6,8.8,17.1,0.0,7.8,3.6,46.0,11.6
1072,2020-03-23,Chungcheongbuk-do,9.2,0.3,17.6,0.0,5.0,1.8,45.8,11.3
1073,2020-03-23,Chungcheongnam-do,9.2,-0.4,17.6,0.0,4.5,1.6,53.6,11.3
1074,2020-03-23,Daegu,11.5,3.0,20.1,0.0,7.4,3.0,56.9,11.5
1075,2020-03-23,Daejeon,10.2,2.9,18.2,0.0,4.8,1.7,52.3,11.6
1076,2020-03-23,Gangwon-do,8.9,4.5,14.2,0.0,4.5,2.2,50.6,9.9
1077,2020-03-23,Gwangju,10.8,5.5,18.6,0.0,3.5,1.5,46.0,11.3
1078,2020-03-23,Gyeonggi-do,9.3,3.2,16.7,0.0,5.2,2.1,68.6,11.4
1079,2020-03-23,Gyeongsangbuk-do,12.4,5.4,19.7,0.0,4.1,1.8,36.1,10.5
1080,2020-03-23,Gyeongsangnam-do,13.0,6.6,20.3,0.0,4.6,1.6,43.8,11.0
1081,2020-03-23,Incheon,9.5,6.1,13.1,0.0,5.9,3.0,54.9,11.5
1082,2020-03-23,Jeju-do,12.7,9.3,16.3,0.0,5.1,2.8,51.6,10.9
1083,2020-03-23,Jeollabuk-do,9.3,3.3,16.0,0.0,4.6,2.0,60.4,11.5
1084,2020-03-23,Jeollanam-do,12.9,7.3,18.8,0.0,9.7,4.0,39.4,10.5
1085,2020-03-23,Sejong,10.2,2.2,18.4,0.0,4.4,1.7,43.8,10.4
1086,2020-03-23,Seoul,10.6,5.4,17.0,0.0,4.8,1.9,37.9,11.5
1087,2020-03-23,Ulsan,12.0,5.7,19.3,0.0,4.2,2.5,47.4,11.4
1088,2020-03-24,Busan,11.5,8.6,15.3,0.0,5.3,3.0,52.3,7.1
1089,2020-03-24,Chungcheongbuk-do,9.1,0.4,18.0,0.0,2.8,1.0,49.6,11.2
1090,2020-03-24,Chungcheongnam-do,9.3,0.4,18.2,0.0,3.8,1.1,54.1,11.2
1091,2020-03-24,Daegu,11.2,3.8,19.0,0.0,6.0,1.9,59.0,11.3
1092,2020-03-24,Daejeon,11.4,3.3,19.4,0.0,2.9,1.1,53.0,11.3
1093,2020-03-24,Gangwon-do,8.6,3.3,14.2,0.0,3.4,1.9,61.1,10.0
1094,2020-03-24,Gwangju,11.4,4.7,20.0,0.0,3.2,1.2,55.9,11.1
1095,2020-03-24,Gyeonggi-do,9.6,2.2,17.6,0.0,4.6,1.5,67.8,11.3
1096,2020-03-24,Gyeongsangbuk-do,11.2,3.2,19.2,0.0,2.0,1.0,58.8,10.7
1097,2020-03-24,Gyeongsangnam-do,11.0,6.8,16.2,0.0,5.9,2.1,52.6,8.8
1098,2020-03-24,Incheon,10.4,6.4,15.7,0.0,4.3,2.4,43.9,11.6
1099,2020-03-24,Jeju-do,12.6,8.8,15.8,0.0,6.3,2.7,62.8,10.9
1100,2020-03-24,Jeollabuk-do,10.2,3.3,19.1,0.0,4.4,1.3,58.5,11.1
1101,2020-03-24,Jeollanam-do,11.8,7.6,16.6,0.0,8.4,2.4,58.1,10.8
1102,2020-03-24,Sejong,10.3,0.3,18.7,0.0,2.7,1.3,54.5,8.5
1103,2020-03-24,Seoul,11.4,5.3,17.9,0.0,4.0,1.8,35.0,11.5
1104,2020-03-24,Ulsan,10.1,5.4,14.8,0.0,4.1,1.8,57.4,10.0
1105,2020-03-25,Busan,13.0,7.6,17.9,0.0,4.4,1.6,57.1,11.2
1106,2020-03-25,Chungcheongbuk-do,11.6,1.4,21.2,0.0,2.6,0.9,48.5,10.8
1107,2020-03-25,Chungcheongnam-do,11.0,0.2,20.8,0.0,3.2,0.9,52.9,10.4
1108,2020-03-25,Daegu,13.1,3.6,21.4,0.0,3.2,1.5,57.4,11.4
1109,2020-03-25,Daejeon,13.6,4.2,22.6,0.0,2.5,1.0,48.4,11.0
1110,2020-03-25,Gangwon-do,10.9,2.7,17.7,0.0,3.7,1.4,69.1,9.3
1111,2020-03-25,Gwangju,14.2,6.2,21.6,0.0,4.4,1.7,46.9,10.3
1112,2020-03-25,Gyeonggi-do,11.8,2.6,19.9,0.0,4.5,1.5,64.0,9.5
